ID,predicted_answer,valid_answers,achieved_score,max_score,is_correct,semi_correct
New-ch-07,tacos,"{'burger': 2, 'cheeseburger': 1, 'pretzels': 1, 'pizza': 1, 'tacos': 1, 'tater tots': 1, 'negroni aged cheese': 1, 'fries': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Th-en-43,2,"{'2': 4, '1': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-pe-86,shard,"{'tower of london': 2, 'bt tower': 1, 'shard': 1, 'the blackpool tower': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-as-07,chips,"{'fish & chips': 3, 'chips': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Al-en-16,5,"{'6': 4, '5': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
New-ch-15,curry,"{'curry': 2, 'sandwiches': 1, 'sausage rolls': 1, 'salads': 1, 'pizza': 1, 'lasagne': 1, 'cooked meat': 1, 'cold meat': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Na-ko-41,idk,"{'flowers': 3, 'food': 2, 'idk': 2, 'not-applicable': 1, 'no-answer': 1}",2,3,False,True
Jod-ch-48,fruit,"{'sandwich': 5, 'fruit': 1, 'crisps': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,5,False,True
Jod-ch-12,barley soup,"{'barley soup': 2, 'potage': 2, 'noodle soup': 1, 'mushroom soup': 1, 'tomato soup': 1, 'porridge': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Na-ko-20,idk,"{'soccer': 2, 'baseball': 2, 'basketball': 2, 'olympics': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-az-21,idk,"{'scotland': 3, 'idk': 2, 'not-applicable': 2, 'no-answer': 0}",2,3,False,True
Sa-en-32,idk,"{'dorehami': 2, 'art contest': 1, 'comedy shows': 1, 'khandevaneh': 1, 'idk': 2, 'no-answer': 1, 'not-applicable': 0}",2,2,True,True
Th-en-51,english language,"{'mathematics': 5, 'biology': 2, 'chemistry': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Jo-sp-21,12:00,"{'12:00': 4, '12:30': 2, '13:00': 1, '11:30': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ca-sp-11,saturday,"{'sunday': 5, 'saturday': 1, 'friday': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,5,False,True
Ta-pe-23,idk,"{'walking': 1, 'bodybuilding': 1, 'plank': 1, 'sit-up': 1, 'push ups': 1, 'idk': 2, 'no-answer': 2, 'not-applicable': 0}",2,2,True,True
Na-ko-11,seed,"{'seed': 3, 'cheese puffs': 2, 'crisps': 2, 'sunflower seeds': 2, 'tea': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Sa-en-13,marmite,"{'marmite': 3, 'onion': 1, 'Brussels sprouts ': 1, 'sushi': 1, 'pineapple on pizza': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-am-04,ketchup,"{'ranch': 4, 'ketchup': 4, 'barbeque': 1, 'bbq': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-en-12,pizza,"{'pizza': 4, 'hamburger': 3, 'kebab': 2, 'fast food': 1, 'fried chicken': 1, 'pasta': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Al-en-38,not-applicable,"{'chocolate': 2, 'not-applicable': 2, 'no-answer': 1, 'idk': 0}",2,2,True,True
Al-en-01,fruit,"{'fruit': 3, 'sandwich': 1, 'cake and milk': 1, 'bread and cheese': 1, 'eggs': 1, 'cereal': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
New-pe-45,not-applicable,"{'not-applicable': 5, 'idk': 3, 'no-answer': 0}",5,5,True,True
Jod-ch-01,chopsticks,"{'chopsticks': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Jod-ch-15,fish,"{'crab': 2, 'fish': 1, 'salmon': 1, 'lobster': 1, 'prawn': 1, 'seabass': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-am-72,idk,"{'tintin': 2, 'me and my dad': 1, 'idk': 4, 'no-answer': 2, 'not-applicable': 0}",4,4,True,True
Ji-ko-40,eat,"{'football': 2, 'game': 2, 'food': 1, 'rest': 1, 'studying lessons': 1, 'conversation': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,2,False,False
New-ch-71,50,"{'60': 2, '50': 1, '35': 1, '40': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Na-ko-24,hot dogs,"{'hotdogs': 5, 'nachos': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
New-su-77,money,"{'money': 3, 'eidi (gift given during persian new year)': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Gu-ch-08,idk,"{'soccer': 4, 'rugby': 2, 'egg and spoon': 1, 'netball': 1, 'cricket': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,4,False,False
New-ch-18,100 meter dash,"{'100 meter dash': 2, 'relay': 1, 'shot put': 1, '200 meter sprint': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Nu-in-40,tehran,"{'tehran': 5, 'isfahan': 1, 'shiraz': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-44,1 month,"{'3 months': 2, '1 month': 1, '0': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,2,False,True
Ji-ko-38,medical,"{'medical': 5, 'experimental': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Th-en-41,25,"{'25': 2, '28': 1, '26': 1, '24': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-su-17,playground,"{'soccer field': 3, 'tennis courts': 2, 'running track': 1, 'bowls': 1, 'playground': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
New-am-73,no-answer,"{'cocomelon': 3, 'idk': 5, 'no-answer': 1, 'not-applicable': 0}",1,5,False,True
New-ch-83,shenzhen,"{'beijing': 3, 'shanghai': 2, 'shenzhen': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,3,False,True
New-gr-47,10,"{'30': 4, '15': 2, '10': 1, '20': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
Jod-ch-07,1.5,"{'2': 4, '1.5': 2, '1': 1, '2.5': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
Na-ko-42,casseroles,"{'finger foods': 1, 'casseroles': 1, 'baked ziti': 1, 'chicken': 1, 'corn': 1, 'mashed potatoes': 1, 'not-applicable': 1, 'idk': 1, 'no-answer': 1}",1,1,True,True
New-en-07,chinese restaurant,"{'a bite of china': 3, 'chinese restaurant': 1, 'chef wang teaches you': 1, 'chef nic': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
New-en-72,google drive,"{'wikipedia': 2, 'ChatGPT': 1, 'cliffnotes': 1, 'google drive': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Ji-ko-09,burgers,"{'burgers': 2, 'pizza': 2, 'sandwiches': 1, 'hotdogs': 1, 'barbeque': 1, 'steak': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-in-01,blue bottle,"{'starbucks': 4, ""Dunkin' Donuts"": 2, 'coffee bean': 1, 'tea leaf': 1, 'blue bottle': 1, 'dutch bros': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
New-in-03,dumplings,"{'fried noodles': 2, 'dumplings': 2, 'egg fried rice': 1, 'mapo tofu': 1, 'steamed bun': 1, 'fried rice': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-am-54,wales,"{'wales': 2, 'herefordshire': 1, 'scotland': 1, 'west country': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",2,2,True,True
Kik-in-10,buckingham palace,"{'buckingham palace': 5, 'london eye': 2, 'big ben': 1, 'covent garden': 1, 'london': 1, 'stonehenge': 1, 'houses of parliament': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Jo-sp-02,jump rope,"{'chinese chess': 2, 'guandan': 1, 'fishing': 1, 'swimming': 1, 'shuttlecock kicking': 1, 'jump rope': 1, 'square dance': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-pe-16,soccer,"{'soccer': 5, 'cricket': 2, 'rugby': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-su-77,not-applicable,"{'money': 1, 'not-applicable': 4, 'idk': 2, 'no-answer': 0}",4,4,True,True
Kik-in-06,wedding photo shoot,"{'engagement ceremony': 1, 'banquet': 1, 'sacrificial ceremony': 1, 'wedding photo shoot': 1, 'buy dowry': 1, 'pick up the bride': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,1,True,True
New-en-72,idk,"{'wikipedia': 2, 'ChatGPT': 1, 'cliffnotes': 1, 'google drive': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Th-en-51,english,"{'english': 2, 'Science Technology Engineering and Mathematics': 1, 'mathematics': 1, 'literature': 1, 'science': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Jod-ch-01,fork,"{'fork': 5, 'spoon': 4, 'knife': 4, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-18,400-meter relay race,"{'hurdling': 2, '100 meters': 1, 'sprint': 1, '400 meters': 1, '800 meters': 1, '400-meter relay race': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Al-en-19,french,"{'french': 5, 'spanish': 1, 'german': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Sa-en-16,liverpool,"{'man united, Man Utd, manchester utd': 4, 'liverpool': 2, 'celtic': 1, 'manchester city': 1, 'arsenal': 1, 'no-answer': 1, 'idk': 1, 'not-applicable': 0}",2,4,False,True
Ne-ar-34,meat,"{'potatoes': 2, 'meat': 2, 'hamburger': 1, 'beef': 1, 'bacon': 1, 'bread': 1, 'cheese': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-az-69,beer,"{'beer': 4, 'lager': 3, 'wine': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-pe-66,sports,"{'sports': 4, 'soccer': 2, 'art programs': 1, 'STEM programs': 1, 'theater': 1, 'music': 1, 'performing arts': 1, 'art and craft': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-spme-01,not-applicable,"{'not-applicable': 5, 'idk': 0, 'no-answer': 0}",5,5,True,True
New-su-33,no-answer,"{'formal': 1, 'professional casual': 1, 'casual': 1, 'business casual': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,1,True,True
New-su-86,white house,"{'white house': 5, 'capitol building': 2, 'Parthenon': 1, 'the library of congress': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ne-ar-25,oil industry,"{'oil industry': 3, 'brokerage': 1, 'medical': 1, 'idk': 3, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-as-01,rice,"{'rice': 4, 'grain': 1, 'soybean': 1, 'tea leaves': 1, 'wheat': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ta-pe-17,athletics,"{'athletics': 5, 'soccer': 2, 'swimming': 2, 'cycling': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-17,bungee jumping,"{'bungee jumping': 4, 'rock climbing': 1, 'diving': 1, 'parachuting': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ch-02,08:00,"{'07:00': 2, '08:30': 1, '06:00': 1, '08:00': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Na-ko-15,dates,"{'ginseng': 3, ""edible bird's nests"": 2, 'goji berries': 2, 'dates': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Ta-pe-11,25,"{'25': 2, '30': 2, '24': 1, 'no-answer': 3, 'idk': 0, 'not-applicable': 0}",2,3,False,True
Al-en-02,pretzels,"{'nuts': 2, 'pretzels': 1, 'barbeque': 1, 'fried onions': 1, 'hamburger': 1, 'wings': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-as-29,baseball,"{'american football': 4, 'basketball': 3, 'soccer': 1, 'nhl': 1, 'baseball': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,4,False,True
New-ha-13,basil,"{'basil': 2, 'mint': 1, 'fresh herbs': 1, 'parsley': 1, 'leek': 1, 'lettuce': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
New-ko-09,playing games,"{'playing games': 2, 'scavenger hunts': 1, 'interactive meetings': 1, 'escape room': 1, 'geocaching': 1, 'trust falls': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
New-am-83,guitar,"{'guitar': 3, 'drums': 1, 'bass': 1, 'no-answer': 1, 'not-applicable': 1, 'idk': 1}",3,3,True,True
Ca-sp-41,assisted living,"{'assisted living': 5, 'family': 4, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ne-ar-20,teacher,"{'doctor': 3, 'civil servant': 3, 'teacher': 2, 'state-owned enterprise job': 1, 'lawyer': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Ne-ar-14,idk,"{'mosque': 1, 'home': 1, 'restaurant': 1, 'idk': 5, 'not-applicable': 2, 'no-answer': 0}",5,5,True,True
New-spme-15,red bull,"{'gatorade': 5, 'powerade': 1, 'red bull': 1, 'monster': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,5,False,True
New-pe-47,05/04,"{'05/04': 1, 'idk': 3, 'not-applicable': 3, 'no-answer': 1}",1,3,False,True
Kik-in-10,great wall,"{'great wall': 4, 'forbidden city': 2, 'terracotta warriors': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ca-sp-08,rice,"{'rice': 4, 'white flour': 1, 'spring onion': 1, 'ginger': 1, 'garlic': 1, 'noodles': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-pe-11,salt,"{'black pepper': 2, 'onion powder': 1, 'paprika': 1, 'pepper': 1, 'salt': 1, 'no-answer': 1, 'idk': 1, 'not-applicable': 0}",1,2,False,True
Na-ko-11,burgers,"{'hotdog': 3, 'burger': 1, 'fries': 1, 'popcorn': 1, 'burgers': 1, 'chips': 1, 'chili': 1, 'wings': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
An-ar-34,volleyball,"{'volleyball': 4, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",4,4,True,True
New-in-63,University of Manchester,"{'university of oxford': 3, 'University of Nottingham': 1, 'University of Cambridge': 1, 'University of Manchester': 1, 'Keele University': 1, ""St George's, University of London"": 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Ta-pe-32,july 4th,"{'july 4th': 4, ""new year's eve"": 2, 'new year': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ch-51,hotel,"{'hotel': 5, 'villa': 3, 'ecotourism': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-as-07,fried catfish,"{'fried catfish': 1, 'pan fried': 1, 'fish sticks': 1, 'idk': 3, 'no-answer': 2, 'not-applicable': 0}",1,3,False,True
Ca-sp-19,cocktail,"{'cocktail': 2, 'beer': 1, 'alcohol': 1, 'foreign liquor': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Ta-pe-45,not-applicable,"{'not-applicable': 4, 'idk': 0, 'no-answer': 1}",4,4,True,True
An-ar-09,2,"{'2': 5, '3': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Th-en-38,lunar new year,"{'lunar new year': 5, 'mid-autumn festival': 2, 'new year': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
An-ar-08,6,"{'7': 3, '6': 2, '5': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Th-en-44,dumplings,"{'hot pot': 2, 'barbecue': 1, 'mochi': 1, 'dumplings': 1, 'fish': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,2,False,True
Kik-in-06,engagement,"{'engagement': 2, 'bale broon': 2, 'henna night': 2, 'proposal': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-az-39,australia,"{'america': 4, 'uk': 2, 'australia': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
Ne-ar-06,idk,"{'sweets': 1, 'nuts': 1, 'crisps': 1, 'kebabs': 1, 'Biryani ': 1, 'idk': 2, 'not-applicable': 2, 'no-answer': 1}",2,2,True,True
New-az-21,dizin,"{'dizin': 2, 'shemshak': 2, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
New-as-14,noodles,"{'hot pot': 3, 'noodle soup': 2, 'no-answer': 1, 'not-applicable': 1, 'idk': 0}",0,3,False,False
New-pe-78,idk,"{'sundance film festival': 3, 'tribeca': 1, 'idk': 4, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ji-ko-37,trousers,"{'uniform': 3, 'blazer': 2, 'tie': 2, 'jacket': 1, 'trousers': 1, 'skirt': 1, 'shirt': 1, 'black trousers': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Na-ko-19,idk,"{'idk': 5, 'not-applicable': 3, 'no-answer': 1}",5,5,True,True
New-en-26,yankees suck,"{'defense': 2, 'let´s go': 1, 'u s a': 1, 'u.s.a.!': 1, 'yankees suck!': 1, 'idk': 3, 'no-answer': 1, 'not-applicable': 0}",0,3,False,False
New-ch-64,20,"{'20': 2, '25': 2, '21': 1, '8': 1, '9': 1, '10': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Na-ko-18,track,"{'volleyball': 3, 'soccer': 2, 'field hockey': 2, 'tennis': 1, 'basketball': 1, 'gymnastics': 1, 'track': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Ca-sp-08,onion,"{'bread': 3, 'rice': 3, 'onion': 1, 'garlic': 1, 'beans': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Gu-ch-41,1,"{'1': 4, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",4,4,True,True
Ki-pe-39,fruit,"{'sandwiches': 4, 'fruit': 2, 'cake': 1, 'pork pie': 1, 'salad': 1, 'cold meat': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
Kik-in-04,idk,"{'white mourning banner': 2, 'white lantern': 1, 'memorial hall': 1, 'idk': 5, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ni-en-15,11,"{'11': 3, '12': 2, '6': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Na-ko-38,gold coin,"{'gold coin': 4, 'cash': 2, 'gold': 1, 'flower bouquet': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-en-68,suspension,"{'detention': 4, 'suspension': 4, 'expulsion': 3, 'corporal punishment': 1, 'iss': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ne-ar-44,cake,"{'cake': 2, 'milk': 1, 'bread': 1, 'coffee mate': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Al-en-08,burgers,"{'burgers': 2, 'chocolate': 1, 'nandos': 1, 'mcdonalds': 1, 'burger king': 1, 'greggs': 1, 'hot dogs': 1, 'Sandwich': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-ch-27,idk,"{'ehsan rouzbahani': 2, 'muhammad ali clay': 1, 'not-applicable': 1, 'idk': 1, 'no-answer': 0}",1,2,False,True
New-ha-08,vegetables,"{'vegetables': 3, 'coffee': 1, 'soup': 1, 'asparagus': 1, 'fish': 1, 'sushi': 1, 'oats': 1, 'healthy cereals': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-pe-83,snap,"{'poker': 3, 'uno': 2, 'snap': 1, 'blackjack': 1, 'cards against humanity': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
An-ar-09,2,"{'2': 5, '3': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-spme-37,business,"{'finance': 2, 'politics': 1, 'law': 1, 'IT': 1, 'business': 1, 'engineering': 1, 'mathematics': 1, 'idk': 3, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
New-en-76,jackson international airport (atl),"{'jackson international airport (atl)': 4, 'los angeles international airport': 2, 'newark': 1, ""chicago o'hare"": 1, 'Dallas Fort Worth': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-spme-15,idk,"{'gatorade': 2, 'eastroc super drink': 1, 'scream': 1, 'mizone': 1, 'coke': 1, 'red bull': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Th-en-11,idk,"{'ali daei': 5, 'ali karimi': 2, 'rezazadeh': 1, 'gholamreza takhti': 1, 'hassan yazdani': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Ta-pe-45,not-applicable,"{'not-applicable': 4, 'idk': 0, 'no-answer': 1}",4,4,True,True
Sa-en-1,kentucky fried chicken,"{'kentucky fried chicken': 4, ""mcdonald's"": 3, 'mixue ice cream & tea': 1, 'shaxian delicacies': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ji-ko-39,flute,"{'piano': 2, 'flute': 1, 'guitar': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,2,False,True
Kik-in-34,basketball,"{'basketball': 5, 'american football': 5, 'baseball': 4, 'soccer': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Na-ko-19,idk,"{'idk': 5, 'not-applicable': 3, 'no-answer': 1}",5,5,True,True
Kik-in-17,idk,"{'coconut': 1, 'melon': 1, 'apple': 1, 'idk': 3, 'not-applicable': 2, 'no-answer': 0}",3,3,True,True
Ca-sp-38,semi-detached,"{'semi-detached': 3, 'terraced': 2, '3 bedroom semi': 1, 'brick built': 1, 'flat': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Ne-ar-43,honey,"{'sugar': 4, 'milk': 3, 'honey': 2, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,4,False,True
Jo-sp-13,swimming,"{'swimming': 5, 'waterpolo': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ni-en-20,25,"{'25': 2, '24': 1, '20': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Ne-ar-31,peking roast duck,"{'peking roast duck': 2, 'hot pot': 2, 'tomato scrambled eggs': 1, 'goubuli baozi': 1, 'kung pao chicken': 1, 'mapo tofu': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-pe-45,not-applicable,"{'not-applicable': 5, 'idk': 3, 'no-answer': 0}",5,5,True,True
New-ha-66,idk,"{'hotel': 5, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,5,False,True
New-spme-01,not-applicable,"{'not-applicable': 5, 'idk': 0, 'no-answer': 0}",5,5,True,True
Jo-sp-19,idk,"{'yorkshire': 2, 'oxfordshire': 1, 'wales': 1, 'west country': 1, 'sussex': 1, 'gloucestershire': 1, 'scotland': 1, 'south west': 1, 'idk': 3, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Kik-in-37,idk,"{'evergrande vs. luneng': 2, 'shanghai sipg vs shanghai shenhua': 1, 'shandong luneng vs shanghai shenhua': 1, 'zhejiang team vs qingdao hainiu': 1, 'idk': 4, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ch-45,carpet store,"{'carpet store': 1, 'cafe': 1, 'digital industry': 1, 'clothing industry': 1, 'no-answer': 1, 'idk': 1, 'not-applicable': 0}",1,1,True,True
Ta-pe-11,25,"{'25': 2, '30': 2, '24': 1, 'no-answer': 3, 'idk': 0, 'not-applicable': 0}",2,3,False,True
Tmp-ar-04,play outside,"{'watch tv': 2, 'play': 2, 'after school clubs': 1, 'after school sports clubs': 1, 'play outside': 1, 'have a snack': 1, 'go home': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
New-gr-24,athletics,"{'running': 4, 'athletics': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",1,4,False,True
Na-ko-42,no-answer,"{'ordinary meal': 1, 'idk': 6, 'not-applicable': 2, 'no-answer': 1}",1,6,False,True
An-ar-43,pub,"{'pub': 4, 'house': 2, 'stadium': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-am-08,idk,"{'vegeterian food': 1, 'idk': 4, 'not-applicable': 2, 'no-answer': 1}",4,4,True,True
New-spme-78,birthday song,"{'birthday song': 4, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",4,4,True,True
New-en-55,islam,"{'islam': 4, 'shia islam': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Nu-in-20,06/08,"{'06/09': 1, '06/08': 1, '06/14': 1, 'not-applicable': 2, 'no-answer': 1, 'idk': 1}",1,2,False,True
Na-ko-16,bobby moore,"{'david beckham': 2, 'marcus rashford': 1, 'bobby moore': 1, 'wayne rooney': 1, 'harry kane': 1, 'bukayo saka': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,2,False,True
New-su-17,fitness facilities,"{'fitness facilities': 1, 'swing': 1, 'basketball court': 1, 'soccer field': 1, 'idk': 0, 'no-answer': 1, 'not-applicable': 0}",1,1,True,True
Ne-ar-14,mosque,"{'mosque': 1, 'home': 1, 'restaurant': 1, 'idk': 5, 'not-applicable': 2, 'no-answer': 0}",1,5,False,True
New-az-49,2,"{'2': 5, '3': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Jod-ch-38,football,"{'football': 5, 'volleyball': 2, 'wrestling': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
